7.6	-10.0186	-12.6265
7.61	-10.0876	-12.7833
7.62	-10.1489	-12.9303
7.63	-10.2021	-13.0671
7.64	-10.2473	-13.1936
7.65	-10.2843	-13.3095
7.66	-10.3129	-13.4146
7.67	-10.3331	-13.5087
7.68	-10.3448	-13.5917
7.69	-10.3479	-13.6634
7.7	-10.3423	-13.7238
7.71	-10.3282	-13.7727
7.72	-10.3053	-13.81
7.73	-10.2739	-13.8357
7.74	-10.2338	-13.8499
7.75	-10.1851	-13.8524
7.76	-10.1279	-13.8433
7.77	-10.0623	-13.8227
7.78	-9.98827	-13.7906
7.79	-9.90604	-13.7471
7.8	-9.81568	-13.6924
7.81	-9.71735	-13.6265
7.82	-9.61119	-13.5497
7.83	-9.49739	-13.4621
7.84	-9.37612	-13.3639
7.85	-9.24758	-13.2553
7.86	-9.112	-13.1367
7.87	-8.96959	-13.0082
7.88	-8.8206	-12.8701
7.89	-8.66527	-12.7228
7.9	-8.50387	-12.5666
7.91	-8.33668	-12.4019
7.92	-8.16397	-12.2289
7.93	-7.98603	-12.0481
7.94	-7.80318	-11.8599
7.95	-7.61571	-11.6647
7.96	-7.42395	-11.4628
7.97	-7.22821	-11.2549
7.98	-7.02882	-11.0413
7.99	-6.82611	-10.8224
8	-6.62042	-10.5989
8.01	-6.41209	-10.3711
8.02	-6.20145	-10.1395
8.03	-5.98884	-9.90478
8.04	-5.77461	-9.66734
8.05	-5.55907	-9.42773
8.06	-5.34258	-9.1865
8.07	-5.12546	-8.94418
8.08	-4.90803	-8.70133
8.09	-4.69061	-8.45849
8.1	-4.47351	-8.21623
8.11	-4.25702	-7.97511
8.12	-4.04144	-7.73567
8.13	-3.82703	-7.49849
8.14	-3.61406	-7.26413
8.15	-3.40277	-7.03315
8.16	-3.19338	-6.8061
8.17	-2.9861	-6.58355
8.18	-2.78111	-6.36604
8.19	-2.57855	-6.15413
8.2	-2.37857	-5.94835
8.21	-2.18125	-5.74925
8.22	-1.98666	-5.55735
8.23	-1.79483	-5.37317
8.24	-1.60574	-5.1972
8.25	-1.41934	-5.02996
8.26	-1.23553	-4.87189
8.27	-1.05416	-4.72347
8.28	-0.87503	-4.58512
8.29	-0.697898	-4.45724
8.3	-0.522459	-4.3402
8.31	-0.348362	-4.23434
8.32	-0.175203	-4.13993
8.33	-0.0025372	-4.05723
8.34	0.170124	-3.9864
8.35	0.3433	-3.92758
8.36	0.517532	-3.88082
8.37	0.693372	-3.84611
8.38	0.871373	-3.8234
8.39	1.05207	-3.81253
8.4	1.23599	-3.81331
8.41	1.42359	-3.82548
8.42	1.61532	-3.84875
8.43	1.81155	-3.88275
8.44	2.01261	-3.92712
8.45	2.21876	-3.98142
8.46	2.43021	-4.04523
8.47	2.64709	-4.1181
8.48	2.86948	-4.19955
8.49	3.09742	-4.28911
8.5	3.33086	-4.38631
8.51	3.56973	-4.49067
8.52	3.81391	-4.6017
8.53	4.06322	-4.71893
8.54	4.31745	-4.84187
8.55	4.57635	-4.97006
8.56	4.83964	-5.10302
8.57	5.10701	-5.24029
8.58	5.37813	-5.3814
8.59	5.65263	-5.52589
8.6	5.93012	-5.67331
8.61	6.2102	-5.82322
8.62	6.49245	-5.97516
8.63	6.77643	-6.12869
8.64	7.06169	-6.28338
8.65	7.34777	-6.43879
8.66	7.63419	-6.59452
8.67	7.92048	-6.75012
8.68	8.20614	-6.90521
8.69	8.4907	-7.05935
8.7	8.77366	-7.21217
8.71	9.05452	-7.36326
8.72	9.33279	-7.51225
8.73	9.60797	-7.65875
8.74	9.87957	-7.8024
8.75	10.1471	-7.94284
8.76	10.4101	-8.07973
8.77	10.6681	-8.21272
8.78	10.9206	-8.34149
8.79	11.1671	-8.46571
8.8	11.4073	-8.58509
8.81	11.6406	-8.69932
8.82	11.8666	-8.80813
8.83	12.085	-8.91125
8.84	12.2953	-9.00841
8.85	12.4972	-9.09937
8.86	12.6902	-9.18392
8.87	12.8741	-9.26182
8.88	13.0484	-9.33287
8.89	13.2129	-9.3969
8.9	13.3673	-9.45373
8.91	13.5113	-9.5032
8.92	13.6446	-9.54517
8.93	13.767	-9.57951
8.94	13.8783	-9.60613
8.95	13.9783	-9.62491
8.96	14.0669	-9.63579
8.97	14.1437	-9.63869
8.98	14.2089	-9.63359
8.99	14.2621	-9.62044
9	14.3034	-9.59924
9.01	14.3328	-9.56999
9.02	14.3501	-9.5327
9.03	14.3553	-9.48742
9.04	14.3485	-9.43419
9.05	14.3298	-9.37308
9.06	14.2991	-9.30417
9.07	14.2566	-9.22757
9.08	14.2024	-9.14338
9.09	14.1366	-9.05172
9.1	14.0593	-8.95276
9.11	13.9708	-8.84662
9.12	13.8713	-8.7335
9.13	13.761	-8.61357
9.14	13.64	-8.48702
9.15	13.5088	-8.35407
9.16	13.3676	-8.21492
9.17	13.2167	-8.06982
9.18	13.0564	-7.91901
9.19	12.8871	-7.76272
9.2	12.7092	-7.60124
9.21	12.523	-7.43481
9.22	12.329	-7.26373
9.23	12.1276	-7.08827
9.24	11.9191	-6.90873
9.25	11.7042	-6.7254
9.26	11.4831	-6.53859
9.27	11.2565	-6.34859
9.28	11.0248	-6.15573
9.29	10.7885	-5.9603
9.3	10.5481	-5.76262
9.31	10.3042	-5.56301
9.32	10.0573	-5.36177
9.33	9.80789	-5.15922
9.34	9.55658	-4.95565
